_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
317,373,1259,A Stranger in the House Hardcover ,14.65,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Shari Lapena,073522112X,,Pamela Dorman Books ,English,6.3 x 1.1 x 9.3 inches,1.2 pounds,4.1,A Stranger in the House,14.65,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Psychological",Shari Lapena,073522112X,320.0,Penguin Publishing GroupPamela Dorman Books,English,,,
318,378,2341,Year One,16.45,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Nora Roberts,1250122953,,St. Martin's Press; First Edition: December 2017 edition ,English,6.4 x 1.4 x 9.6 inches,1.3 pounds,4.5,Year One ,16.45,Books > Women's History Month Books > Women's History Month Fiction,Nora Roberts,1250122953,432.0,St. Martin's Press,English,9.25 x 155.57 x 36.32 Inches (US),,
320,380,788,Arcanum Unbounded,8.99,Books > Literature & Fiction > Short Stories & Anthologies,Brandon Sanderson,076539118X,768.0,Tor Fantasy ,English,4.2 x 1.7 x 7 inches,12.3 ounces,4.7,Arcanum Unbounded,20.64,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Brandon Sanderson,5391166,672.0,Tom Doherty AssociatesTor Books,English,9.56 x 6.46 x 50.29 Inches (US),,
322,382,348,Star Wars,7.19,Books > Literature & Fiction > Action & Adventure,James Luceno,345511298,496.0,Del Rey; Reprint edition ,English,4.2 x 1.1 x 6.9 inches,8.5 ounces,4.5,CATALYST (STAR WARS),8.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"LUCENO, JAMES",196700X,496.0,Random House,English,7.50 x 4.20 x 1.00 Inches,,
323,382,1148,Star Wars,7.19,Books > Literature & Fiction > Action & Adventure,James Luceno,345511298,496.0,Del Rey; Reprint edition ,English,4.2 x 1.1 x 6.9 inches,8.5 ounces,4.5,STAR WARS,8.4,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 3193 >  > in > Books > # > 244 >  > in > Books > Literature & Fiction > # > 14 >  > in > Books > Literature & Fiction > Science Fiction,"LUCENO, JAMES",345511298,496.0,,,,,5.0
324,382,1528,Star Wars,7.19,Books > Literature & Fiction > Action & Adventure,James Luceno,345511298,496.0,Del Rey; Reprint edition ,English,4.2 x 1.1 x 6.9 inches,8.5 ounces,4.5,Star Wars,16.42,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General,"Luceno, James",99542641,,Cornerstone,,,,
325,383,1857,Storm Front Dresden Files,7.99,"Books > Mystery, Thriller & Suspense > Mystery",Jim Butcher,451457811,372.0,Roc; 1st edition ,English,4.2 x 1 x 7.6 inches,7.2 ounces,4.4,Fool Moon / Storm Front / Grave Peril,21.46,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Butcher, Jim",1949614,,Penguin Group USA,English,7.75 x 4.25 x 3.00 Inches,,
326,386,2490,The Girl With All the Gifts Paperback ,11.1,Books > Literature & Fiction > Action & Adventure,M. R. Carey,316334758,448.0,Orbit; Reprint edition ,English,5.5 x 1.2 x 8.4 inches,13.6 ounces,4.3,The Girl With All the Gifts,11.55,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Apocalyptic & Post-Apocalyptic,M. R. Carey,6334753,448.0,Orbit,English,8.38 x 5.50 x 1.25 Inches (US),,
327,387,1381,The Last Command Star Wars,7.7,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553564927,467.0,Bantam; 1st edition ,English,4.2 x 1.1 x 6.9 inches,9.6 ounces,4.7,STAR WARS THRAWN,21.49,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"ZAHN, TIMOTHY",5511278,448.0,Random House Inc,English,9.75 x 6.50 x 1.50 Inches,,
328,387,1765,The Last Command Star Wars,7.7,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553564927,467.0,Bantam; 1st edition ,English,4.2 x 1.1 x 6.9 inches,9.6 ounces,4.7,THRAWN (STAR WARS),9.4,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"ZAHN, TIMOTHY",1101967021,496.0,,,,,
329,387,1956,The Last Command Star Wars,7.7,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553564927,467.0,Bantam; 1st edition ,English,4.2 x 1.1 x 6.9 inches,9.6 ounces,4.7,The Last Command,7.7,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 9409 >  > in > Books > # > 861 >  > in > Books > Literature & Fiction > # > 56 >  > in > Books > Literature & Fiction > Science Fiction,"Zahn, Timothy",3564925,467.0,Random House,English,7.00 x 4.25 x 1.00 Inches,,
330,387,2381,The Last Command Star Wars,7.7,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553564927,467.0,Bantam; 1st edition ,English,4.2 x 1.1 x 6.9 inches,9.6 ounces,4.7,Star Wars,7.19,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"Zahn, Timothy",034545684X,480.0,Random House,English,7.00 x 4.25 x 1.25 Inches,,
331,390,775,Kindred,16.96,Books > Literature & Fiction > United States,Damian Duffy Octavia E. ButlerJohn Jennings,141970947X,,Abrams ComicArts ,English,7 x 0.9 x 9.9 inches,2.5 pounds,4.4,Kindred,12.28,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General > Best seller ranking: > # > 9345 >  > in > Books > # > 856 >  > in > Books > Literature & Fiction > # > 55 >  > in > Books > Literature & Fiction > Science Fiction,"Butler, Octavia E.",7083696,499.0,Random House Inc,English,8.00 x 5.50 x 1.00 Inches,,5.0
332,390,797,Kindred,16.96,Books > Literature & Fiction > United States,Damian Duffy Octavia E. ButlerJohn Jennings,141970947X,,Abrams ComicArts ,English,7 x 0.9 x 9.9 inches,2.5 pounds,4.4,Kindred,17.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General,"Butler, Octavia E.",7083104,264.0,Random House Inc,English,8.25 x 5.75 x 1.25 Inches,,
333,391,1287,Persuader Jack Reacher,8.49,Books > Literature & Fiction > Action & Adventure,Lee Child,440245982,496.0,Dell ,English,4.3 x 1.2 x 7.5 inches,8.8 ounces,4.4,Lee Child Jack Reacher Books 1-3,21.61,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Lee Child,5154115,,BerkleyPenguin Publishing Group,English,7.60 x 4.35 x 3.63 Inches (US),,
334,393,451,Instinct previously published as Murder Games,10.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1478945184,368.0,Grand Central Publishing; Reprint edition ,English,5.2 x 1 x 8 inches,9.9 ounces,4.3,Murder Games,23.87,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Howard Roughan James Patterson,655252X,432.0,"Little, Brown and Company",English,9.50 x 6.25 x 1.38 Inches (US),,
335,395,1287,Tripwire Jack Reacher,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lee Child,515143073,608.0,Berkley; Reprint edition ,English,4.3 x 1.2 x 7.6 inches,12.8 ounces,4.4,Lee Child Jack Reacher Books 1-3,21.61,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General",Lee Child,5154115,,BerkleyPenguin Publishing Group,English,7.60 x 4.35 x 3.63 Inches (US),,
336,397,664,Edge of Darkness The Cincinnati Series,6.58,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Karen Rose,399583084,640.0,Berkley ,English,4.2 x 1.3 x 6.8 inches,10.1 ounces,4.9,Edge of Darkness,6.58,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Karen Rose,399583084,640.0,BerkleyPenguin Publishing Group,English,6.75 x 4.19 x 1.28 Inches (US),,
337,402,2092,The Princess Bride,7.22,Books > Literature & Fiction > Genre Fiction,William Goldman,156035219,512.0,Harcourt; Reprint edition ,English,4.2 x 1.3 x 6.9 inches,8.8 ounces,4.7,The Princess Bride Deluxe Edition HC ,20.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,William Goldman,1328948854,448.0,Houghton Mifflin Harcourt,English,10.00 x 8.25 x 1.42 Inches (US),,
338,404,1000,Shantaram,12.23,Books > Literature & Fiction > Action & Adventure,Gregory David Roberts,312330537,944.0,St. Martin's Griffin; Reprint edition ,English,5.5 x 1.6 x 8.2 inches,1.6 pounds,4.6,Shantaram ,12.81,Books > Literature & Fiction > Fiction > Action & Adventure > Best seller ranking: > # > 10398 >  > in > Books > # > 974 >  > in > Books > Literature & Fiction > # > 64 >  > in > Books > Literature & Fiction > Literary,Gregory David Roberts,2330535,944.0,St. Martin's PressSt. Martin's Griffin,English,8.22 x 139.95 x 41.40 Inches (US),,
339,406,2475,Morning Star,10.75,Books > Literature & Fiction > Action & Adventure,Pierce Brown,345539869,544.0,Del Rey; Reprint edition ,English,5.5 x 1.1 x 8.2 inches,13.6 ounces,4.8,Morning Star,15.64,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Action & Adventure > Best seller ranking: > # > 5381 >  > in > Books > # > 264 >  > in > Books > ARCHIVE > # > 22 >  > in > Books > ARCHIVE > Literature & Fiction,"Brown, Pierce",5539843,524.0,Random House Inc,English,10.00 x 6.75 x 2.00 Inches,,
340,407,1329,The Rules of Magic,17.4,Books > Literature & Fiction > Genre Fiction,Alice Hoffman,1501137476,,Simon & Schuster; First Edition edition ,English,6.2 x 1.1 x 9.2 inches,1.3 pounds,4.3,The Rules of Magic,21.27,Books > Literature & Fiction > Fiction > Literary,Alice Hoffman,1501137476,384.0,Simon &amp; Schuster,English,9.25 x 158.75 x 1.10 Inches (US),,
341,411,1709,Jurassic Park,8.79,Books > Literature & Fiction > Action & Adventure,Michael Crichton,345538986,464.0,Ballantine Books ,English,4.2 x 1.1 x 7.5 inches,8.8 ounces,4.6,JURASSIC PARK,8.79,Seasonal > Jurassic Park > Jurassic Park - Shop all > Best seller ranking: > # > 2016 >  > in > Books > # > 8 >  > in > Books > Mystery & Suspense > # > 4 >  > in > Books > Mystery & Suspense > Thrillers,"CRICHTON, MICHAEL",5538986,464.0,Random House,English,8.00 x 4.25 x 1.25 Inches,,4.0
342,412,2411,To Be Where You Are A Mitford Novel,16.64,Books > Literature & Fiction > Genre Fiction,Jan Karon,399183736,,G.P. Putnam's Sons; First Edition edition ,English,6.3 x 1.4 x 9.3 inches,1.5 pounds,4.7,To Be Where You Are,28.0,Books > Literature & Fiction > Fiction > Family Life,Jan Karon,399183736,304.0,Penguin Publishing GroupG.P. Putnam's Sons,English,,,
343,413,625,Dark Force Rising Star Wars,7.99,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553560719,439.0,Bantam Spectra Books ,English,4.2 x 1.2 x 6.9 inches,7.2 ounces,4.6,Dark Force Rising,7.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > General > Best seller ranking: > # > 9838 >  > in > Books > # > 914 >  > in > Books > Literature & Fiction > # > 58 >  > in > Books > Literature & Fiction > Science Fiction,"Zahn, Timothy",3560716,439.0,Random House,English,6.75 x 4.00 x 1.25 Inches,,
344,413,1381,Dark Force Rising Star Wars,7.99,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553560719,439.0,Bantam Spectra Books ,English,4.2 x 1.2 x 6.9 inches,7.2 ounces,4.6,STAR WARS THRAWN,21.49,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"ZAHN, TIMOTHY",5511278,448.0,Random House Inc,English,9.75 x 6.50 x 1.50 Inches,,
345,413,1765,Dark Force Rising Star Wars,7.99,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553560719,439.0,Bantam Spectra Books ,English,4.2 x 1.2 x 6.9 inches,7.2 ounces,4.6,THRAWN (STAR WARS),9.4,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"ZAHN, TIMOTHY",1101967021,496.0,,,,,
346,413,2381,Dark Force Rising Star Wars,7.99,Books > Science Fiction & Fantasy > Science Fiction,Timothy Zahn,553560719,439.0,Bantam Spectra Books ,English,4.2 x 1.2 x 6.9 inches,7.2 ounces,4.6,Star Wars,7.19,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"Zahn, Timothy",034545684X,480.0,Random House,English,7.00 x 4.25 x 1.25 Inches,,
347,415,527,The Magician King,12.8,Books > Science Fiction & Fantasy > Fantasy,Lev Grossman,452298016,432.0,Penguin Books; Reprint edition ,English,5.5 x 0.9 x 8.4 inches,12.6 ounces,4.3,The Magician King ,10.87,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Lev Grossman,3131431,432.0,Penguin BooksPenguin Publishing Group,English,8.60 x 5.70 x 1.20 Inches (US),,
348,415,1394,The Magician King,12.8,Books > Science Fiction & Fantasy > Fantasy,Lev Grossman,452298016,432.0,Penguin Books; Reprint edition ,English,5.5 x 0.9 x 8.4 inches,12.6 ounces,4.3,The Magician King ,18.32,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Lev Grossman,22312,416.0,VikingPenguin Publishing Group,English,9.63 x 6.50 x 1.38 Inches (US),,
349,415,1878,The Magician King,12.8,Books > Science Fiction & Fantasy > Fantasy,Lev Grossman,452298016,432.0,Penguin Books; Reprint edition ,English,5.5 x 0.9 x 8.4 inches,12.6 ounces,4.3,The Magician King ,12.8,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic > Best seller ranking: > # > 5506 >  > in > Books > # > 460 >  > in > Books > Literature & Fiction > # > 34 >  > in > Books > Literature & Fiction > Literary,Lev Grossman,2298015,432.0,Penguin BooksPenguin Publishing Group,English,,,
350,417,1821,Every Heart a Doorway Wayward Children,10.34,Books > Literature & Fiction > Genre Fiction,Seanan McGuire,765385503,,Tor.com; First Edition edition ,English,5.8 x 0.7 x 8.5 inches,9.6 ounces,4.2,Every Heart a Doorway,10.34,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Contemporary,Seanan McGuire,5385503,176.0,Tom Doherty AssociatesTor.com,English,215.14 x 147.57 x 17.78 Millimeters,,5.0
351,421,1414,Stars of Fortune Guardians Trilogy,10.52,Books > Literature & Fiction > United States,Nora Roberts,425280101,336.0,Berkley ,English,5.6 x 0.7 x 8.2 inches,9.6 ounces,4.5,Stars of Fortune,10.52,Books > Literature & Fiction > Fiction > Romance > General > Best seller ranking: > # > 1600 >  > in > Books > # > 31 >  > in > Books > Romance > # > 4 >  > in > Books > Romance > General,"Roberts, Nora",425280101,,Penguin Group USA,English,,,4.6667
353,422,264,"The Tombs of Atuan The Earthsea Cycle, Book 2",7.48,Books > Teen & Young Adult > Science Fiction & Fantasy,Ursula K. Le Guin,689845367,192.0,Aladdin Paperbacks; Reprint edition ,English,4.2 x 0.6 x 7 inches,3.4 ounces,4.5,The Tombs of Atuan,7.48,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Ursula  K. Le Guin,9845369,192.0,Saga Press,English,7.00 x 4.19 x 15.24 Inches (US),,
354,428,818,The Big Sleep A Philip Marlowe Novel,13.45,"Books > Mystery, Thriller & Suspense > Mystery",Raymond Chandler,394758285,231.0,Vintage Crime/Black Lizard; Reprint edition ,English,5.2 x 0.6 x 8 inches,8.8 ounces,4.2,The Big Sleep,13.45,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Hard-Boiled > Best seller ranking: > # > 29142 >  > in > Books > # > 369 >  > in > Books > Mystery & Suspense > # > 69 >  > in > Books > Mystery & Suspense > General","Chandler, Raymond",4758282,240.0,Random House Inc,English,5.25 x 7.75 x 0.50 Inches,,
355,429,268,Transfer of Power A Mitch Rapp Novel,7.29,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Vince Flynn,1439197032,672.0,Pocket Star; Reprint edition ,English,4.1 x 1.4 x 7.5 inches,14.4 ounces,4.7,Transfer of Power,7.3,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Political > Best seller ranking: > # > 6566 >  > in > Books > # > 571 >  > in > Books > Literature & Fiction > # > 89 >  > in > Books > Literature & Fiction > Mystery & Suspense",Vince Flynn,9197037,672.0,Pocket Star,English,190.50 x 104.78 x 1.40 Millimeters,,5.0
356,429,2281,Transfer of Power A Mitch Rapp Novel,7.29,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Vince Flynn,1439197032,672.0,Pocket Star; Reprint edition ,English,4.1 x 1.4 x 7.5 inches,14.4 ounces,4.7,Separation of Power,9.71,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 7136 >  > in > Books > # > 55 >  > in > Books > Mystery & Suspense > # > 24 >  > in > Books > Mystery & Suspense > Thrillers",Vince Flynn,9135735,544.0,Pocket Star,English,190.50 x 104.78 x 1.20 Millimeters,,
357,433,430,End of Watch,8.23,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Stephen King,1501134132,496.0,Pocket Books; Reprint edition ,English,4.1 x 1 x 7.5 inches,12.6 ounces,4.5,END OF WATCH,8.23,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Stephen King,1134137,496.0,Pocket Books,English,190.50 x 104.78 x 25.40 Millimeters,,
358,433,1679,End of Watch,8.23,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Stephen King,1501134132,496.0,Pocket Books; Reprint edition ,English,4.1 x 1 x 7.5 inches,12.6 ounces,4.5,End of Watch,10.19,Books > Literature & Fiction > Fiction > Horror,"King, Stephen",4139735,613.0,Christian Large Print,English,8.50 x 5.50 x 1.25 Inches,,
359,434,93,The Dark Tower I,10.87,Books > Literature & Fiction > Genre Fiction,Stephen King,1501143514,288.0,Scribner; Reprint edition ,English,5.5 x 0.7 x 8.4 inches,0.3 ounces,4.3,The Dark Tower I ,14.92,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Dark Fantasy > Best seller ranking: > # > 12950 >  > in > Books > # > 643 >  > in > Books > ARCHIVE > # > 62 >  > in > Books > ARCHIVE > Literature & Fiction,Stephen King,1143513,288.0,Scribner,,8.38 x 139.70 x 17.78 Inches (US),,5.0
366,434,2154,The Dark Tower I,10.87,Books > Literature & Fiction > Genre Fiction,Stephen King,1501143514,288.0,Scribner; Reprint edition ,English,5.5 x 0.7 x 8.4 inches,0.3 ounces,4.3,The Dark Tower I ,12.39,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Dark Fantasy,Stephen King,1168365,288.0,Scribner,,8.38 x 139.70 x 1.20 Inches (US),,
368,437,552,The Fellowship of the Ring,11.79,Books > Literature & Fiction > Genre Fiction,J.R.R. Tolkien,547928211,432.0,Mariner Books; Reissue edition ,English,5.5 x 1 x 8.2 inches,15.2 ounces,4.7,The Fellowship of the Ring ,12.66,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,J.R.R. Tolkien,7928212,432.0,Houghton Mifflin HarcourtMariner Books,English,8.25 x 139.70 x 1.02 Inches (US),,
369,451,874,The Alloy of Law,8.99,Books > Literature & Fiction > Action & Adventure,Brandon Sanderson,765368544,416.0,Tor Fantasy; Reprint edition ,English,4.2 x 1.1 x 6.8 inches,7 ounces,4.5,The Alloy of Law,9.88,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,Brandon Sanderson,5330428,336.0,Tom Doherty AssociatesTor Books,English,9.59 x 6.37 x 1.21 Inches (US),,
370,451,1920,The Alloy of Law,8.99,Books > Literature & Fiction > Action & Adventure,Brandon Sanderson,765368544,416.0,Tor Fantasy; Reprint edition ,English,4.2 x 1.1 x 6.8 inches,7 ounces,4.5,The Alloy of Law,8.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Sanderson, Brandon",5368540,392.0,Tor Books,English,7.00 x 4.25 x 1.25 Inches,,
