Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating
"Me Before You Paperback – July 30, 2013",$9.88 ,Books > Literature & Fiction > Genre Fiction,Jojo Moyes,143124544,369 pages,"Penguin Books; Reprint edition (July 30, 2013)",English,5.5 x 0.9 x 8.4 inches,11.2 ounces,4.6 out of 5 stars
"16th Seduction (Women's Murder Club) Paperback – December 12, 2017",$12.79 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455542660,384 pages,"Grand Central Publishing; Reprint edition (December 12, 2017)",English,5.2 x 1 x 8 inches,10.4 ounces,4.5 out of 5 stars
"Adulting: How to Become a Grown-up in 468 Easy(ish) Steps Paperback – May 7, 2013",$11.00 ,"Books > Crafts, Hobbies & Home > Home Improvement & Design",Kelly Williams Brown,1455516902,288 pages,"Grand Central Publishing (May 7, 2013)",English,5.5 x 0.8 x 8.2 inches,8.8 ounces,4.4 out of 5 stars
"Borne: A Novel Paperback – February 27, 2018",$10.40 ,Books > Science Fiction & Fantasy > Science Fiction,Jeff VanderMeer,374537658,368 pages,"MCD; Reprint edition (February 27, 2018)",English,5.5 x 1 x 8.3 inches,12 ounces,4.1 out of 5 stars
"I, Robot Paperback – April 29, 2008",$10.20 ,Books > Literature & Fiction > Short Stories & Anthologies,Isaac Asimov,055338256X,256 pages,"Spectra; Reprint edition (April 29, 2008)",English,5.5 x 0.6 x 8.2 inches,6.4 ounces,4.3 out of 5 stars
"Einstein's Dreams Paperback – November 9, 2004",$11.68 ,Books > Literature & Fiction > Genre Fiction,Alan Lightman,9.7814E+12,144 pages,"Vintage; 1 edition (November 9, 2004)",English,5.2 x 0.4 x 8 inches,4.8 ounces,4.3 out of 5 stars
"Cloud Atlas: A Novel Paperback – August 17, 2004",$9.99 ,Books > Literature & Fiction > Genre Fiction,David Mitchell,375507256,528 pages,"Random House Trade Paperbacks (August 17, 2004)",English,5.5 x 1.1 x 8.5 inches,15.2 ounces,4.0 out of 5 stars
"Absolute Batman: The Killing Joke (30th Anniversary Edition) Hardcover – September 18, 2018",$43.90 ,Books > Comics & Graphic Novels > Graphic Novels,Alan Moore,1401284124,,"DC Comics; Anniversary edition (September 18, 2018)",English,,1.2 pounds,
"The Wheel of Time, Box Set 3: Books 7-9 (A Crown of Swords / The Path of Daggers / Winter's Heart) Mass Market Paperback – Box set, August 29, 2002",$15.05 ,Books > Science Fiction & Fantasy > Fantasy,Robert Jordan,765344939,2400 pages,"Tor Books; 1 edition (September 16, 2002)",English,4.2 x 4.6 x 6.9 inches,2.6 pounds,4.7 out of 5 stars
"Parable of the Talents (Earthseed) Paperback – January 1, 2000",$13.16 ,Books > Literature & Fiction > Women's Fiction,Octavia E. Butler,446675784,424 pages,"Grand Central Publishing; Reprint edition (January 1, 2000)",English,5.2 x 1.1 x 8 inches,14.4 ounces,4.5 out of 5 stars
"Star Wars: The Jedi Path Hardcover – September 7, 2011",$17.95 ,Books > Humor & Entertainment > Movies,Daniel Wallace,1452102279,,"Chronicle Books (September 7, 2011)",English,6.1 x 0.6 x 8.6 inches,12 ounces,4.7 out of 5 stars
"Dreadful Young Ladies and Other Stories Hardcover – February 20, 2018",$14.14 ,Books > Literature & Fiction > Short Stories & Anthologies,Kelly Barnhill,1616207973,,"Algonquin Books (February 20, 2018)",English,5.5 x 1.3 x 8.4 inches,14.7 ounces,
"Welcome to Night Vale: A Novel Hardcover – October 20, 2015",$11.19 ,Books > Literature & Fiction > Genre Fiction,Joseph FinkJeffrey Cranor,62351427,,"Harper Perennial; First Edition edition (October 20, 2015)",English,6 x 1.3 x 9 inches,13.6 ounces,4.4 out of 5 stars
"Coraline: The Graphic Novel Paperback – May 5, 2009",$9.89 ,Books > Children's Books > Science Fiction & Fantasy,Neil GaimanP. Craig Russell,60825456,192 pages,"HarperCollins; Reprint edition (May 5, 2009)",English,6 x 0.5 x 9.5 inches,14.4 ounces,4.6 out of 5 stars
"The Rise and Fall of D.O.D.O.: A Novel Hardcover – June 13, 2017",$17.50 ,Books > Science Fiction & Fantasy > Fantasy,Neal StephensonNicole Galland,62409166,,"William Morrow; F First Edition Later Printing edition (June 13, 2017)",English,6 x 1.9 x 9 inches,2.3 pounds,3.9 out of 5 stars
"Banana Cream Pie Murder (A Hannah Swensen Mystery) Mass Market Paperback – January 30, 2018",$6.47 ,"Books > Mystery, Thriller & Suspense > Mystery",Joanne Fluke,1617732222,421 pages,"Kensington; Reprint edition (January 30, 2018)",English,4.2 x 1 x 6.8 inches,7 ounces,3.7 out of 5 stars
"Beyond Danger (The Texas Trilogy) Mass Market Paperback – January 30, 2018",$7.56 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Kat Martin,1420143174,384 pages,"Zebra (January 30, 2018)",English,4.1 x 1 x 6.7 inches,6.4 ounces,4.4 out of 5 stars
"Shattered Mirror: An Eve Duncan Novel Hardcover – April 24, 2018",$18.89 ,"Books > Mystery, Thriller & Suspense > Mystery",Iris Johansen,1250075866,,"St. Martin's Press (April 24, 2018)",English,6.1 x 9.2 inches,1.7 pounds,
"My Husband's Wife: A Novel Paperback – October 31, 2017",$11.59 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Jane Corry,735220964,400 pages,"Penguin Books; Reprint edition (October 31, 2017)",English,5.4 x 0.8 x 8.4 inches,11.2 ounces,3.7 out of 5 stars
"Winter of the World: Book Two of the Century Trilogy Mass Market Paperback – August 26, 2014",$9.29 ,Books > Literature & Fiction > Genre Fiction,Ken Follett,451468228,928 pages,"Penguin Books; Reissue edition (August 26, 2014)",English,4.2 x 1.2 x 6.8 inches,13.4 ounces,4.5 out of 5 stars
"The Trespasser: A Novel Paperback – August 8, 2017",$11.40 ,"Books > Mystery, Thriller & Suspense > Mystery",Tana French,143110381,464 pages,"Penguin Books; Reprint edition (August 8, 2017)",English,5.4 x 0.9 x 8.4 inches,12.8 ounces,4.1 out of 5 stars
"Louise Penny Boxed Set (1-3): Still Life, A Fatal Grace, The Cruelest Month (Chief Inspector Gamache Novel) Paperback – August 26, 2014",$35.85 ,"Books > Mystery, Thriller & Suspense > Mystery",Louise Penny,1250059682,960 pages,"Minotaur Books; Box edition (August 26, 2014)",English,5.5 x 2.8 x 8.4 inches,2 pounds,4.7 out of 5 stars
"Life After Life: A Novel Paperback – January 7, 2014",$9.29 ,Books > Literature & Fiction > Genre Fiction,Kate Atkinson,316176494,560 pages,"Back Bay Books; Reprint edition (January 7, 2014)",English,5.5 x 1.4 x 8.2 inches,1 pounds,3.7 out of 5 stars
"Misery: A Novel Paperback – January 5, 2016",$14.06 ,Books > Literature & Fiction > Genre Fiction,Stephen King,1501143107,368 pages,"Scribner; Reissue edition (January 5, 2016)",English,5.5 x 0.9 x 8.4 inches,12.6 ounces,4.6 out of 5 stars
"We Have Always Lived in the Castle (Penguin Classics Deluxe Edition) Paperback – Deckle Edge, October 31, 2006",$11.55 ,Books > Literature & Fiction > Genre Fiction,Shirley Jackson,143039970,146 pages,"Penguin Classics; Deluxe edition (October 31, 2006)",English,5.7 x 0.5 x 8.4 inches,7.7 ounces,4.2 out of 5 stars
"The Butterfly Garden (The Collector Trilogy) Paperback – June 1, 2016",$8.77 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Dot Hutchison,1503934713,286 pages,"Thomas & Mercer (June 1, 2016)",English,5.5 x 1 x 8.2 inches,14.1 ounces,4.3 out of 5 stars
"The Slow Regard of Silent Things (Kingkiller Chronicle) Paperback – November 17, 2015",$6.39 ,Books > Literature & Fiction > Genre Fiction,Patrick Rothfuss,756411327,176 pages,"DAW; Reprint edition (November 17, 2015)",English,5.1 x 0.4 x 8 inches,8 ounces,4.0 out of 5 stars
"The Great Gatsby (Evergreens) Paperback – October 20, 2016",$8.36 ,Books > Literature & Fiction > Classics,F. Scott Fitzgerald,1847496148,256 pages,"Alma Classics (October 20, 2016)",English,5.1 x 0.7 x 7.9 inches,7.4 ounces,4.3 out of 5 stars
"Sea of Strangers Paperback – January 9, 2018",$11.59 ,Books > Literature & Fiction > Poetry,Lang Leav,1449489893,224 pages,"Andrews McMeel Publishing (January 9, 2018)",English,5 x 0.7 x 8 inches,8 ounces,4.9 out of 5 stars
"Camino Island: A Novel Hardcover – June 6, 2017",$12.25 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Grisham,385543026,,"Doubleday; 1st Edition edition (June 6, 2017)",English,6.4 x 1.1 x 9.5 inches,14.4 ounces,3.9 out of 5 stars
"Gone Girl Paperback – April 22, 2014",$9.49 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Gillian Flynn,307588378,422 pages,"Broadway Books; Reprint edition (April 22, 2014)",English,5.2 x 1 x 8 inches,12 ounces,4.0 out of 5 stars
"Kafka on the Shore Paperback – January 3, 2006",$10.97 ,Books > Science Fiction & Fantasy > Fantasy,Haruki Murakami,1400079276,480 pages,"Vintage (January 3, 2006)",English,5.2 x 1 x 8 inches,8 ounces,4.3 out of 5 stars
"What to Expect When Your Wife Is Expanding: A Reassuring Month-by-Month Guide for the Father-to-Be, Whether He Wants Advice or Not(3rd Edition) Paperback – May 1, 2012",$10.57 ,Books > Self-Help > Relationships,Thomas Hill,1449418465,176 pages,"Andrews McMeel Publishing; 3 edition (May 1, 2012)",English,5.4 x 0.6 x 8.4 inches,7.8 ounces,3.4 out of 5 stars
"Lolita Paperback – March 13, 1989",$9.98 ,Books > Literature & Fiction > Classics,Vladimir Nabokov,679723161,317 pages,"Vintage (March 13, 1989)",English,5.2 x 0.7 x 8 inches,9.6 ounces,4.1 out of 5 stars
"The Everything Store: Jeff Bezos and the Age of Amazon Paperback – August 12, 2014",$10.44 ,Books > Literature & Fiction > History & Criticism,Brad Stone,316219282,416 pages,"Back Bay Books; Reprint edition (August 12, 2014)",English,5.5 x 1.2 x 8.2 inches,9.6 ounces,4.5 out of 5 stars
"Twisted (Steel Brothers Saga Book 8) Paperback – December 26, 2017",$10.99 ,Books > Literature & Fiction > United States,Helen Hardt,1943893241,300 pages,"Waterhouse Press (December 26, 2017)",English,5.2 x 1 x 7.8 inches,9.9 ounces,4.7 out of 5 stars
"Rules for a Knight Hardcover – November 10, 2015",$14.49 ,Books > Literature & Fiction > Genre Fiction,Ethan Hawke,307962334,,"Knopf; First Edition edition (November 10, 2015)",English,4.3 x 0.7 x 6.3 inches,6.4 ounces,4.8 out of 5 stars
"The Secret History of Twin Peaks: A Novel Hardcover – October 18, 2016",$19.86 ,Books > Literature & Fiction > Genre Fiction,Mark Frost,1250075580,,"Flatiron Books; 1St Edition edition (October 18, 2016)",English,7.7 x 1.6 x 9.6 inches,2.5 pounds,4.4 out of 5 stars
"The Princess Bride: An Illustrated Edition of S. Morgenstern's Classic Tale of True Love and High Adventure Hardcover – Illustrated, November 5, 2013",$19.16 ,Books > Literature & Fiction > United States,William Goldman,544173767,,"Houghton Mifflin Harcourt; Illustrated edition (November 5, 2013)",English,6 x 1.2 x 9 inches,2.3 pounds,4.7 out of 5 stars
"Shadow of Night (All Souls Trilogy, Bk 2) Paperback – May 28, 2013",$16.29 ,Books > Literature & Fiction > Genre Fiction,Deborah Harkness,143123629,592 pages,"Penguin Books; Reprint edition (May 28, 2013)",English,5.5 x 1.2 x 8.5 inches,1 pounds,4.5 out of 5 stars
"Star Wars: The Old Republic - Revan (Star Wars: The Old Republic - Legends) Mass Market Paperback – September 25, 2012",$7.19 ,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511352,368 pages,"Del Rey; Reprint edition (September 25, 2012)",English,4.2 x 0.9 x 6.8 inches,6.4 ounces,4.1 out of 5 stars
"The Outlandish Companion Volume Two: The Companion to The Fiery Cross, A Breath of Snow and Ashes, An Echo in the Bone, and Written in My Own Heart's Blood (Outlander) Hardcover – October 27, 2015",$27.19 ,Books > Literature & Fiction > History & Criticism,Diana Gabaldon,385344449,,"Delacorte Press; First Edition edition (October 27, 2015)",English,7.3 x 1.7 x 9.5 inches,2.6 pounds,4.8 out of 5 stars
"Kings of the Wyld (The Band) Paperback – February 21, 2017",$9.77 ,Books > Literature & Fiction > Action & Adventure,Nicholas Eames,316362476,544 pages,"Orbit; 1st Edition edition (February 21, 2017)",English,5.4 x 1.5 x 8.2 inches,1 pounds,4.7 out of 5 stars
"Bay of Sighs (Guardians Trilogy) Mass Market Paperback – November 28, 2017",$5.47 ,Books > Literature & Fiction > United States,Nora Roberts,515155918,352 pages,"Berkley; Reissue edition (November 28, 2017)",English,4.2 x 0.9 x 6.8 inches,6.1 ounces,4.6 out of 5 stars
"Batman Vol. 1: I Am Gotham (Rebirth) Paperback – January 17, 2017",$11.25 ,Books > Comics & Graphic Novels > Graphic Novels,Tom King,1401267777,192 pages,"DC Comics (January 17, 2017)",English,6.7 x 0.3 x 10.2 inches,12 ounces,4.0 out of 5 stars
"The Time Traveler's Wife Paperback – May 6, 2014",$11.94 ,Books > Literature & Fiction > Genre Fiction,Audrey Niffenegger,1476764832,592 pages,"Scribner; Reprint edition (May 6, 2014)",English,5.2 x 1.2 x 8 inches,1.1 pounds,4.2 out of 5 stars
"The Only Story: A novel Hardcover – April 17, 2018",$17.07 ,Books > Literature & Fiction > Genre Fiction,Julian Barnes,525521216,,"Knopf (April 17, 2018)",English,5.2 x 0.8 x 7.5 inches,14.2 ounces,5.0 out of 5 stars
"Bel Canto (P.S.) Paperback – Deckle Edge, June 10, 2008",$11.95 ,Books > Literature & Fiction > Dramas & Plays,Ann Patchett,61565318,352 pages,"Harper Perennial Modern Classics; Reissue, Deluxe edition (June 10, 2008)",English,5.5 x 0.9 x 8.2 inches,14.4 ounces,4.1 out of 5 stars
"In Farleigh Field: A Novel of World War II Paperback – March 1, 2017",$9.43 ,Books > Literature & Fiction > Genre Fiction,Rhys Bowen,1503941353,396 pages,"Lake Union Publishing (March 1, 2017)",English,5.5 x 1 x 8.2 inches,13.6 ounces,4.2 out of 5 stars
"The Take Hardcover – January 16, 2018",$19.04 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Christopher Reich,316342351,,"Mulholland Books (January 16, 2018)",English,6.5 x 1.5 x 9.8 inches,1.4 pounds,4.3 out of 5 stars
"An Obvious Fact: A Longmire Mystery Paperback – September 5, 2017",$10.87 ,"Books > Mystery, Thriller & Suspense > Mystery",Craig Johnson,014310912X,352 pages,"Penguin Books; Reprint edition (September 5, 2017)",English,5.1 x 0.6 x 7.7 inches,8 ounces,4.6 out of 5 stars
"Every Breath You Take (An Under Suspicion Novel) Hardcover – November 7, 2017",$8.56 ,"Books > Mystery, Thriller & Suspense > Mystery",Mary Higgins ClarkAlafair Burke,150117164X,,"Simon & Schuster (November 7, 2017)",English,6 x 1 x 9 inches,12 ounces,4.7 out of 5 stars
"Defending Jacob: A Novel Paperback – September 3, 2013",$10.82 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",William Landay,345533666,437 pages,"Bantam; 1 edition (September 3, 2013)",English,5.2 x 1.2 x 8 inches,14.4 ounces,4.3 out of 5 stars
"The Quiet American (Penguin Classics Deluxe Edition) Paperback – Deckle Edge, September 28, 2004",$13.83 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Graham GreeneRobert Stone,143039024,180 pages,"Penguin Classics; Reprint edition (August 31, 2004)",English,5.7 x 0.6 x 8.4 inches,12.6 ounces,4.4 out of 5 stars
"The Sorcerer of the North: Book Five (Ranger's Apprentice) Paperback – June 25, 2009",$7.99 ,Books > Teen & Young Adult > Literature & Fiction,John Flanagan,9.78014E+12,336 pages,"Puffin Books; Reprint edition (June 25, 2009)",English,5.1 x 0.8 x 7.8 inches,12.8 ounces,4.6 out of 5 stars
"Psych's Guide to Crime Fighting for the Totally Unqualified Paperback – Illustrated, May 7, 2013",$14.46 ,Books > Literature & Fiction > History & Criticism,Shawn SpencerChad Gervich,1455512869,304 pages,"Grand Central Publishing; 47901st edition (May 7, 2013)",English,7 x 0.8 x 9 inches,1.6 pounds,4.8 out of 5 stars
"Goodnight Darth Vader Hardcover – July 22, 2014",$8.37 ,Books > Children's Books > Growing Up & Facts of Life,Jeffrey Brown,1452128308,,"Chronicle Books (July 22, 2014)",English,6.8 x 0.5 x 6.9 inches,8 ounces,4.5 out of 5 stars
"The Seven Husbands of Evelyn Hugo: A Novel Hardcover – June 13, 2017",$14.30 ,Books > Literature & Fiction > Genre Fiction,Taylor Jenkins Reid,1501139231,,"Atria Books; First Edition edition (June 13, 2017)",English,6 x 1.1 x 9 inches,1.2 pounds,4.4 out of 5 stars
"The Good Daughter: A Novel Hardcover – Deckle Edge, August 8, 2017",$12.96 ,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Karin Slaughter,62430246,,"William Morrow; First Edition edition (August 8, 2017)",English,6 x 1.3 x 9 inches,1.2 pounds,4.5 out of 5 stars
"Fences Paperback – June 1, 1986",$8.25 ,Books > Literature & Fiction > Dramas & Plays,August Wilson,452264014,101 pages,"Plume; Reissue edition (June 1, 1986)",English,5.3 x 0.4 x 8 inches,4.8 ounces,4.5 out of 5 stars
"House of Spies: A Novel (Gabriel Allon) Paperback – February 27, 2018",$11.59 ,Books > Literature & Fiction > Action & Adventure,Daniel Silva,006235437X,528 pages,"Harper Paperbacks; Reprint edition (February 27, 2018)",English,5.3 x 0.8 x 8 inches,13.3 ounces,4.6 out of 5 stars
The Prince (Dover Thrift Editions) Reprint Edition,,Books > Literature & Fiction > History & Criticism,Niccolò Machiavelli,486272745,80 pages,"Dover Publications; Reprint edition (September 21, 1992)",English,5.5 x 0.2 x 8.5 inches,3.5 ounces,4.3 out of 5 stars
"Death on the Nile: A Hercule Poirot Mystery (Hercule Poirot Mysteries) Paperback – February 1, 2011",$8.53 ,Books > Literature & Fiction > Genre Fiction,Agatha Christie,62073559,352 pages,"William Morrow Paperbacks; Reissue edition (February 1, 2011)",English,5.3 x 0.8 x 8 inches,1.1 pounds,4.3 out of 5 stars
"World of Warcraft: The Official Cookbook Hardcover – October 18, 2016",$23.45 ,Books > Arts & Photography > Other Media,Chelsea Monroe-Cassel,160887804X,,"Insight Editions (October 18, 2016)",English,8 x 1 x 10 inches,2.8 pounds,4.9 out of 5 stars
"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia) Paperback – July 8, 1994",$6.29 ,Books > Children's Books > Literature & Fiction,C. S. Lewis,64404994,208 pages,"HarperCollins; Reprint edition (January 2, 2008)",English,5.2 x 0.5 x 7.7 inches,4.8 ounces,4.7 out of 5 stars
"The Magos (Eisenhorn) Paperback – March 6, 2018",$11.59 ,Books > Science Fiction & Fantasy > Science Fiction,Dan Abnett,1784967025,720 pages,"Games Workshop (March 6, 2018)",English,5.1 x 2 x 7.8 inches,1.1 pounds,4.8 out of 5 stars
"Opening Up: A Guide to Creating and Sustaining Open Relationships Paperback – May 1, 2008",$16.16 ,Books > Self-Help > Relationships,Tristan Taormino,157344295X,346 pages,"Cleis Press; First Edition edition (May 1, 2008)",English,5.5 x 1 x 8.5 inches,1 pounds,4.5 out of 5 stars
"Star Wars: Book of Sith Hardcover – April 16, 2013",$14.48 ,Books > Humor & Entertainment > Movies,Daniel Wallace,1452118159,,"Chronicle Books; International edition (April 16, 2013)",English,6.1 x 0.5 x 8.5 inches,13.6 ounces,4.7 out of 5 stars
"Necronomicon: The Best Weird Tales of H. P. Lovecraft Hardcover – March 27, 2008",$32.89 ,Books > Literature & Fiction > Genre Fiction,H.P. Lovecraft,575081562,,"Gollancz; Commemorative edition (March 27, 2008)",English,6.3 x 2.2 x 9.5 inches,2 pounds,4.5 out of 5 stars
